ID,review_dates,name,review_ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
1845,2023-08-13,Melatonin,1,Not working 😕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,2023-08-13,Melatonin,4,"Eat down a piece is still effective, but can not eat more, eat too much headache",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1847,2023-08-12,Melatonin,1,"I wanted these pills to work, not even yawn. God must want me to get back into prayer warrior position. There is a lot to talk to Him about with the way things are going on in our world today.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,2023-08-11,Melatonin,5,"I've tried various brands of melatonin and I like this one the best. Good taste, dissolves quickly and is very effective.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1849,2023-08-09,Melatonin,5,"easy to chew or let dissolve in your mouth
pleasant tasting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1850,2023-08-07,Melatonin,5,"Perfect flavor, using it every night. Thanks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1851,2023-08-06,Melatonin,5,Take one of these at bedtime and go lay down. Puts you right to sleep. Works well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1852,2023-08-06,Melatonin,1,Increases BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,2023-08-05,Melatonin,5,The melatonin works great to take the edge off for my grandkids.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1855,2023-12-07,Vitamin_D,5,I’m on my second bottle of these they’re nice and small and loaded with vitamin D. This is a reliable company so I pretty much only buy from them and a few others but I’m always pleased with NOW. They always have great prices too!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1856,2023-11-16,Vitamin_D,5,"What I like is the high potency for a small pill that is easily swallowed. Many other brands have reviews where the pills are all stuck together, these pills don't have that issue. They are all separable. The Now brand is cheaper than others so I was worried about quality. I saw one reviewer mention that they were informed by someone in the industry that they are pretty good so I went for it. Sure enough, pretty good.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1857,2024-01-04,Vitamin_D,5,Great product at a fair price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1858,2023-09-28,Vitamin_D,4,"I need to take vitamin D due to low levels in my body. It serves its purpose, is easy to swallow and the price was reasonable. This bottle that I purchased in 2023 had the expiration date of 2027. Since I take it daily I have no fear of using up the 120 pills in around 4 years time. I personally have not noticed a difference from one brand to another in my blood work.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1859,2023-12-27,Vitamin_D,5,I love that it's made with olive oil and not a crappy seed oil. Small capsule and easy to swallow with no taste!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1860,2024-01-02,Vitamin_D,5,This is a great cost. They work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1861,2023-12-23,Vitamin_D,5,Very convenient vitamin D3 supplement. It contains a large dose of vitamin in a very tiny and easy to swallow pill. This vitamin needs to be taken with some fat to be better absorbed so the fact that this pill is oil based makes it perfect.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1862,2024-01-07,Vitamin_D,5,"These are the perfect size where it's not uncomfortable to take AT ALL and is one of the few D3s I could find that had Bovine gelatin (as opposed to pork, which we cannot have). You barely feel it, and it's kind of slippery so it doesn't get ""stuck,"" nor does it have a weird vitamin-y taste that bothers you for a while after. For these reasons, this is the D3 my family and I continue to repurchase.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1863,2024-01-10,Vitamin_D,5,"I've purchased these for my hubby 3 times, and each time the pills look different. One time the gel cap is clear, next time they're white. Dr's tests show his levels are staying steady, so no complaints about the results, just a bit concerning when the look keeps changing. Makes me wonder why.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1864,2024-01-16,Vitamin_D,4,"I'm surprised the direction does not say to take these once a week. This is the strongest potency there is and it shouldn't be taken everyday nor for a long period. It can only be taken up to 6-8 weeks once per week. My first day of taken them I got a headache. Second week no headache, I think my body got used to the first capsule.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1865,2024-01-17,Vitamin_D,5,Now is my favorite brand and the pricing here on Amazon is amazing as opposed to going to a local vitamin store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1866,2023-12-29,Vitamin_D,5,"Vitamin D-3 5,000 IU, High Potency, They are very easy to swallow they are small but powerful, No flavor they are Soft gels Tabs, We have repurchased this over and over, Great value and great price for all you get.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1867,2023-12-24,Vitamin_D,5,"My doctor asked after blood work why I was taking so much vitamin E. She suggested I back off. The assistant motioned to keep talking it! I heard that it is good and I continue to take 5,000 units a day.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1868,2023-12-23,Vitamin_D,5,Flavorless and easy to swallow. I take this after a meal with my vitamin B12 and I do not have an issue with being cold all the time anymore. My energy levels are higher and I have been sleeping better.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1869,2024-01-05,Vitamin_D,5,Small balls of vit. D make it very easy to swallow. I appreciate how easy these are to swallow! Thanks!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1870,2024-01-14,Vitamin_D,5,U need this for everything,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1871,2023-12-13,Vitamin_D,5,"Purchased item one week ago. I was instructed by my physician to take twice per day due to a deficiency. Overall, product is easy to take, easy to swallow, no flavor or aftertaste which is very nice. The price was decent considering the quantity. Recommend taking with food and straight water. Will purchase again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1872,2024-01-17,Vitamin_D,5,👍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1873,2024-01-12,Vitamin_D,5,Vitamin D is Good.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1874,2024-01-03,Vitamin_D,5,Quality supplement doesn’t have cheap soy filled oil like some brands. Love the tiny gels easy to swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1875,2023-12-16,Vitamin_D,5,"N.O.W. supplements have been a trusted brand in my household for many years. D3 is a vitamin (actually hormone) that is considered essential because we don't get enough sun on our skin day to day. A capsule containing 5,000 IU is the potency I use.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1876,2024-01-10,Vitamin_D,5,The price was great,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1877,2024-01-11,Vitamin_D,5,"good quality, good product",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1878,2024-01-08,Vitamin_D,5,All indications this is a good product.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1879,2023-12-31,Vitamin_D,5,This name brand is the best for swallowing ! At age 50 we NEED our D-3 5000💝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1880,2024-01-16,Vitamin_D,4,Utilizamos como fuente de vit D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1881,2024-01-03,Vitamin_D,5,"Arrived promptly, no complaints about this product.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1882,2024-01-07,Vitamin_D,5,Fits my purpose.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1883,2024-01-05,Vitamin_D,5,Great D good for older ones especially,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1884,2023-12-26,Vitamin_D,5,"Son cápsulas pequeñas fácil de tomar, las tomo en la mañana recién una semana vamos a ver qué tal me va!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1885,2023-12-25,Vitamin_D,5,I recently had surgery and it had to keep up with my vitamin intake. This help greatly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1886,2023-12-12,Vitamin_D,5,If you’re not a fan of big pills then these are for you. The value for the money is also great. I will continue to order these in the future.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1887,2023-12-28,Vitamin_D,5,They are tiny and easy to take daily.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1888,2023-11-16,Vitamin_D,5,"If you have very little sunshine exposure, chances are you are Vitamin D3 deficient. This is according to thousands of blood tests of thousands of Americans. A Vitamin D3 deficiency can lead to tiredness and fatigue, a general feeling of low energy, and a lack of vitality. Speak with your physician and review your labs. This simple and inexpensive vitamin might help you get on track to be your old self. Check it out. Now Foods is one of the most well-respected and trusted brands and they include reasonable prices.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1889,2023-12-08,Vitamin_D,5,When I saw the 5 Star reviews I knew this had to be a really good product! When they arrived I put some right into my daily pill box!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1890,2023-11-30,Vitamin_D,5,Need a cellulose casing alternative. But I have mast cell activation syndrome and from their body oils to their vitamins they have the most options for people who TRULY use CLEAN TOXIN FREEEEEEE. NOW is my go to for many things. I love this company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1891,2023-12-23,Vitamin_D,5,My dr wanted me to take this strength!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1892,2023-12-24,Vitamin_D,5,"Llego muy pronto, buen producto, gracias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1893,2023-12-23,Vitamin_D,5,Thank you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1894,2023-12-24,Vitamin_D,5,Exactly as described.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1895,2023-12-09,Vitamin_D,4,I was falling a sleep and had no energy. After taking I no longer need a nap in the afternoon. Energy is back. Love this product.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1896,2023-12-04,Vitamin_D,5,Compared to all the other brands I think this is legitimately the best deal for the value and quality of the vitamin D.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1897,2023-12-15,Vitamin_D,5,My husband takes these daily.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1898,2023-12-10,Vitamin_D,5,I love this brand. I have been taking for Years. They are easy to swallow.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1899,2023-12-09,Vitamin_D,5,"I've been taking them for 2 months, so far it doesn't hurt the stomach and I feel more energetic.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1900,2023-12-16,Vitamin_D,5,Works good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1901,2023-11-20,Vitamin_D,5,I use this to supplement my magnesium for sleep. Great quality as far as I can tell and small pill size that goes down easy. Good quantity amount for money.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1903,2023-12-12,Vitamin_D,5,Great product!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1904,2023-12-04,Vitamin_D,5,Great Value for the price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1905,2023-11-30,Vitamin_D,5,Nothing to dislike -- recommend everyone take one a day.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1906,2023-12-14,Vitamin_D,5,Very good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1907,2023-12-11,Vitamin_D,4,The product is alright for me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1908,2023-12-05,Vitamin_D,4,It is an excellent product!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1909,2023-11-23,Vitamin_D,5,"I buy these when I run out of vitamin D supplement. Good product, great brand with good quality control. Would recommend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1910,2023-11-06,Vitamin_D,4,"1/2 the price of Walgreens
I can't rate quality because I just started taking them so I give 4 stars for getting them fast and economical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1911,2023-11-26,Vitamin_D,5,I have taken D3 before and think it helped so I am now buying these. They taste OK.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1912,2023-12-10,Vitamin_D,5,They work great,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1913,2023-12-06,Vitamin_D,5,Love the quality of this vitamin.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1914,2023-11-29,Vitamin_D,5,"I can easily take two of these to get my 10,000 d. This is my favorite brand.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1915,2023-12-09,Vitamin_D,5,I like they are easy to swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1916,2023-12-03,Vitamin_D,5,Totally love this product!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1918,2023-12-07,Vitamin_D,5,Good size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1919,2023-11-28,Vitamin_D,5,purchased for my elderly mom as Daily vitamin supplements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1920,2023-11-24,Vitamin_D,5,I think it’s improving my mood.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1921,2023-11-19,Vitamin_D,5,Easy to swallow. Will let you know results in 30 years. Seems to work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1922,2023-10-15,Vitamin_D,4,"They seem to work, easy to swallow. No more pain in my legs. The other day I saw the same brand and exact same bottle at the 99 cent store lol for $2.99 or 3.99. Will buy it there next time. I don’t like paying triple the price for something",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1923,2023-09-29,Vitamin_D,4,"1.Can't read the expiration date on the bottom of bottle because their embedded triangular shaped type of logo is covering it. Annoyed.
2.The cap is one which is attached and can’t be removed. When opened, it interferes with taking pills out because it keeps flipping up, won't stay open. Very cheaply made. Now I am more annoyed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1924,2023-11-23,Vitamin_D,5,Clean product. No bad oils!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1925,2023-11-15,Vitamin_D,5,"Me llegó súper rápido, son fácil de consumir y ayudan un montón",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1928,2023-10-12,Vitamin_D,5,This high potency vitamin D3 has no aftertaste or makes your stomach feel queasy. It is a small gelcap this is easy to swallow and doesn't get stuck on its way down the hatch! It has clean ingredients from a reputable company. This brand was recommended by my chiropractor and I am happy with its efficacy and quality.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1930,2023-11-17,Vitamin_D,5,Good product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1931,2023-10-26,Vitamin_D,5,"Got my vit d levels checked out and I was in the normal range. So, daily or every other day, will keep you proper.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1932,2023-11-05,Vitamin_D,5,The packaging is done well and contains 50 soft gel capsules.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1933,2023-10-16,Vitamin_D,5,Haven't bough this brand in months but I love NOW brand vitamin D. The pills are small and it works well. You probably won't get sick if you're regularly taking this supplement( I'm not a doctor so don't take my word for that comment).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1934,2023-11-11,Vitamin_D,5,no problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1935,2023-10-25,Vitamin_D,5,Seems to be a good product. This is the brand I choose.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1936,2023-10-13,Vitamin_D,5,Since I started taking these within the first 2 weeks I noticed my nails were stronger and actually started growing. My skin had a glow and hair felt healthier. I love these!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1937,2023-09-30,Vitamin_D,4,Good brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1938,2023-10-17,Vitamin_D,5,"I have ordered from this company before and never had any problems. My order came on time, well packaged and undamaged. I will order their products again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1939,2023-10-20,Vitamin_D,5,I love how small these are. They're easy to take and I think they are helping me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1940,2023-10-13,Vitamin_D,5,"Doctor rcommended after a deficency was noted on labs tests. I like the now brand due to being gluetn and dairy free. The pills are tiny and very easy to swallow. There is no taste/flavour at all. resonable priced. No issues, will continue to reorder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1941,2023-11-01,Vitamin_D,5,I do love it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1942,2023-09-30,Vitamin_D,5,"Acabo de recibir por fin mi vitamina D3, un suplemento el cual entiendo que todos nosotros deberíamos de consumir, este en específico no tiene sabor. No sé si otros lo tengan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1943,2024-01-03,Vitamin_D,3,I didn’t like the ingredients in capsules.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1944,2023-08-09,Vitamin_D,4,This is my first time Using this product. I'm expecting it to be equivalent to the products I've used before.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1945,2023-10-23,Vitamin_D,5,Great product. Quality company.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1946,2023-10-23,Vitamin_D,5,Es muy buen producto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1947,2023-12-16,Vitamin_D,3,The flip top snap cap is not at all secure. Tip the bottle over? plan on picking up pills. Not so great if you have pets or small children around.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1948,2023-10-03,Vitamin_D,5,This is a great supplement instead of getting a prescription. Has the same results for a much lower cost.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1950,2023-10-09,Vitamin_D,5,I hope these are doing what they need to do inside me. I guess my next blood test will tell.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1951,2023-08-08,Vitamin_D,5,I've been in pain for so long. So joints and leg bone pain is unbearable at times. 2 orthopedic doctors tell me to get rotator cup surgery another doctor says it's with getting older each year. All these doctors give pain killers. None work. I found out just by going outside into the sunshine and taking this d3 supplements. The unbearable pain goes completely away. I still have pain from time to time. But the pain is becoming unnoticeable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
