ID,name,dates,сondition,overall rating,reviews
891,B07GSGWZMB,2023-11-13,Broken capsules ruined two bottles,2.0,"I like this product, it's the best krill oil supplement I've found. But in a recent order I got two bottles in which the capsules were all stuck together because some of them had broken and the oil had leaked everywhere. I was not able to return them so I wrote to the seller and have had no reply after over a week."
892,B07GSGWZMB,2023-06-29,No burps,5.0,I decided to try something without a flavor and I am super sensitive with senses and I have no qualms with it what so ever.
893,B07GSGWZMB,2023-07-31,Everything was fine,5.0,Can’t say I feel any better but still trying
894,B07GSGWZMB,2023-08-24,Exelente,5.0,Muy buenas
895,B07GSGWZMB,2023-04-10,it's krill oil,4.0,I got what I ordered
896,B07GSGWZMB,2023-10-28,Can’t get the capsules out of the bottle,2.0,My supplements arrived today. But there is a major problem. I am unable to get the supplements out of the plastic bottle. They are all fused together. I tried shaking the bottle and can’t separate them. I would like a replacement that hasn’t been sitting in a hot warehouse. 2 stars because they arrived as promised. Please and thank U.
897,B07GSGWZMB,2023-08-12,great deal,5.0,they were the best deal i could find at the time
898,B07GSGWZMB,2023-08-09,Good quality,5.0,I just started taking these so I will let you know later on how they worked.
899,B07GSGWZMB,2023-06-27,More energetic,5.0,"I was feeling run down, so I researched a supplement to remedy that. This product has really helped in conjunction with a multivitamin to help me feel much more energetic."
900,B07GSGWZMB,2023-07-11,Not fishy,5.0,Just started on thease to early yo really rate packaging is great absoulty no fish taste
901,B07GSGWZMB,2024-01-18,Good stuff,5.0,Get it
902,B07GSGWZMB,2024-01-14,All stuck together and went horribly rancid fast,2.0,"Same as many others here, first bottle no problem, but the second one showed up as one lump all glued together. I’ve plucked the pills apart as I’ve used them, but then they got so rancid my bedroom fills with the odor of long dead and rotting fish each time I open the bottle. Stopped taking them obviously and now they sit on my shelf as a monument to years past when I used to visit the shores of Lake Michigan after a mass fish die off in spring. Imagine a dead whale carcass poised for months on the beach during a climate change Arctic summer. You get the idea. I think I will not order these any more. Statins will do. I’m old. I ache. It is nature’s way and I’m going with the flow from here on out."
903,B07GSGWZMB,2024-01-11,No lo compren!!!,1.0," Hace unos dias compré estas pastillas, hoy que abrí el bote estan pegadas no es posible sacar ni una sola pastilla. Intente de mil formas y lo unico q logre fue que una se reventara y se hiciiera un desastre dentro. No se si es q el producto fue almacenado mucho tiempp en una temperatura no apropiada y que hizo que se pegaran todas y se hiciera una sola piedra dentro. Este producto no aplica para ser regresado asi que perdí $22 .....triste!"
904,B07GSGWZMB,2024-01-10,Leaky mess,1.0,Several capsules were broken and leaking. What a nasty mess
905,B07GSGWZMB,2024-01-10,MELTED! Very disappointed with Amazon and seller!,1.0,"Customer service is terrible, it’s impossible to get results. They run you are in circles. I will not purchase this product again."
906,B07GSGWZMB,2024-01-10,Where’s the higher EPA and DHA?,2.0,I’m disappointed to find a low amount of EPA and DHA considering its 2000mg of Krill Oil. I’ve had 1000 mg with much more then this 2000 mg. The EPA in this one is 80 mg but others offer EPA of 135 for 1000 mg of Krill oil. Where is the benefit of more milligrams? I’m disappointed. I should have looked closer but I assumed it would have been better then a 1000 mg krill oil.
907,B07GSGWZMB,2024-01-08,Es una excelente fuente de omega,5.0,Es una excelente fuente de omega
908,B07GSGWZMB,2024-01-08,Maybe a bad batch,1.0,I have used this product before for myself and my dogs and thought I would start again. I started using this and have it to my dogs. The dogs got diarrhea after a week then I did. I thought it may be too strong. Then I vomited . Put it away and got caught up in the holidays. Just started back lightly 3x a week for me and once again. Started vomiting last night and feel weak as crap today.
909,B07GSGWZMB,2024-01-07,Burping up nasty fish taste,3.0,"I bought these Krill supplements because they are supposed to be good at lowering cholesterol. I’ve just starting taking them so I can’t speak to that yet. However a big reason I chose this brand is because people said there was no fish taste or burping up a fish taste. That’s not true. Everytime I take one I am burping up a terrible fish taste. It’s really awful. I hope they work for the purpose I bought them, but this fish taste is a bummer. 3 stars because of the fish taste."
910,B07GSGWZMB,2024-01-05,Oily residue covering all the softgels,2.0,There must have been a busted or leaky softgel in the bottle because there was oily residue and pieces of broken pills all within the bottle .
911,B07GSGWZMB,2024-01-05,Krill oil is the best to buy!!,5.0,"Haven’t used it yet, but I know my regular Nature Made fish oil is good, but I’ve always heard that Krill oil is much better!"
912,B07GSGWZMB,2024-01-05,Broken seals,1.0,Play Video
913,B07GSGWZMB,2024-01-04,awful krill oil,1.0,"SMELLS HORRIBLE, STICKY...AND THE WORST THING IS ITS NOT RETURNABLE OR REFUNDABLE. YOU DONT MENTION THAT PART IN YOUR DISCRIPTION., VERY DECEPTIVE. WONT EVER BUY AGAIN AND TELLING EVERYBODY HOW AWFUL IT AND YOUR BUSINESS IS."
914,B07GSGWZMB,2024-01-03,Product was Melted,1.0,"Product was unusable, all the capsules were stuck together as if the bottle was stored in a very hot area and they melted together. There is no refund on the item either, lost twenty dollars and very disappointed."
915,B07GSGWZMB,2024-01-03,Best Krill Oil On the Market,5.0,Extremely Impressed With This Product for many months on end
916,B07GSGWZMB,2024-01-02,"Quality omega-3 gels, but only if the packaging is good.",3.0,"Price was very reasonable. The first bottle of 240 softgels I ordered in the summer of 2023 was very good, and I had no problems using the capsules daily. With the second order of 120 soft gels I ordered in December I was not so lucky. A couple of capsules had apparently leaked and all the gelsl capsules are stuck together. Tried separating them but they just burst. So I'm out the cost of a bottle of these Krill Oil gels and unfortunately I might have to reconsider what I order in the future."
917,B07GSGWZMB,2024-01-02,Product is non returnable but no instructions for replacement.,1.0,"I bought this product before and it was okay but this time when I opened the bottle, all the capsules were stuck together. I tried to separate them with a spoon but they didn't budge and I didn't want krill oil dripping all over in the bottle. When I went to try to return it I was told on the site non returnable. No place to ask for replacement so I am trying this way to complain."
918,B07GSGWZMB,2024-01-01,Krill oil did not work for me,1.0,I feel that it should be very clearly stating when ordering that it would not be returnable...misleading to say the least!
919,B07GSGWZMB,2023-12-31,"Didn't last, turned rancid.",1.0,"Received this in Jun 2023. Been taking them on and off with other fish oils, made it through about half a bottle. But now, Dec 2023, they are definitely rancid. No leakers but there's a terrible smell that wasn't there before, and they were stored in a cool dark place. Expiration date is 08-2025. They didn't make it."
920,B07GSGWZMB,2023-12-30,Easy on digestive system,4.0,Not enough time to evaluate
921,B07GSGWZMB,2023-12-29,No picture but believe me….,1.0,"Smells like a third world country sewer
No refund no return….
👎👎"
922,B07GSGWZMB,2023-12-29,Que toda persona lo debería usar,5.0,"Para antioxidante de 1ra
Completo en lo mejor de aceite de crill"
923,B07GSGWZMB,2023-12-28,Defective product,1.0,Received item today. Product not useable. All soft gels appear to be fused together and cannot be removed from the bottle. Note says this product cannot be returned. Previous purchases of this product were received in good condition and were useable. Bad luck for me to receive a defective product that cannot be returned or replaced. Now I have to place another order and pay for the same or similar item.
924,B07GSGWZMB,2023-12-25,Great value,5.0,Taking it daily
925,B07GSGWZMB,2023-12-24,"I'm a repeat, happy customer",5.0,I regularly use this product to assist me in keeping my HDL & LDL levels in their respective proper levels. This regiment is working well.
926,B07GSGWZMB,2023-12-24,Good Price,5.0,Bought for my health.
927,B07GSGWZMB,2023-12-24,No problem,5.0,"Best product I have found on the market,"
928,B07GSGWZMB,2023-12-18,"One solid mass, no return",1.0,"We couldnt get any out of the bottle. After I found out that I couldnt return, my husband said he would try to get them unstuck but Nope. What a waste of money"
929,B07GSGWZMB,2023-12-18,Excellent product,5.0,good quality was as advertised.
930,B07GSGWZMB,2023-12-17,Terrible,1.0,These are the worst! You will burp up fish taste all day and night! They also give me the worst acid reflux! Never again!
931,B07GSGWZMB,2023-12-15,Defective Product Find Alternative Manufacture!!!!!,1.0,"Just arrived today. Opened bottle and all of the pills fused into one solid mass. Impossible to seperate, have never seen anything like this before. Went to amazon to return and discovered this company does not accept returns. I now have useless product that cane to me defective and have no recourse but to let others know what happened to me and warn them off so it does not happen to them. There are plenty of other sources for a Krill Oil Pill."
