ID,dates,name,ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
983,2018-04-29,Biotin,5.0,came back add inform experi biotin urg thin hair tri treatment lifechang longer worri whether hair arrang properli cover bald area longer worri go wind rain sun reveal thin hair look much younger full head hair realli seem like miracl complet normal thick hair badli thin hair approxim 45 year addit inform want share 1 continu use biotin hair continu thicken never seem shed 2 use whatev kind biotin avail necessarili particular brand name late buy natur bounti sam club 3 take one 1 10000 mcg gelcaptyp dose per day 4 must tell doctor take biotin make sure inform enter chart use biotin affect result blood test told doctor take biotin chart went recent physic lab test doctor call back said thyroid function look littl said might due biotin stay biotin four 4 day come back take test fine tell doctor take biotin lay biotin sever day go lab test dont repeat test way anyway urg tri stuff truli miracl made feel much confid appear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
514,2018-05-12,Colloidal_silver,3.7,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982,2018-05-24,Biotin,5.0,start take increas hair breakag breakag problem life start get bad start take 10000 mcg daili within month breakag bare notic havent littl breakag ever use neocel biotin burst one chew per day,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,2018-06-22,Colloidal_silver,5.0,work 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,2018-07-01,Vitamin_D,5.0, concern saw dosag vitamin 50000 level 16 2 month weekli pill feel great energi level goe everi time take havent felt joint lower back pain whole time read defici could caus definit worth didnt side effect whatsoev take food also took multivitamin coupl hour later read calcium magnesium level need rang thyroid whack read go handinhand im hope blood work show that improv well everybodi bodi react differ recommend take soon done wonder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16,2018-07-03,Ginkgo,5.0,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
981,2018-07-27,Biotin,5.0,2011 got mirena iud 4 year problem one day hair start come chunk caus huge bald spot cramp dizzi time decid iud remov week pass everyth went back normal except hair half hair gone wasnt come back start take biotin februari 2016 still take everyday hair came back time wed day back march 2017 swear biotin recommend anyon everyon ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
980,2018-08-11,Biotin,5.0,start dosag 5000 mcg chang 10000 second bottl took 5 month nail becam strong first time life nail healthi im 58 side effect,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,2018-08-26,Biotin,1.0,develop extrem itchi scalp itch rash nape neck almost unbear hasnt gone away although stop take pill almost 3 week ago natur bounti hair skin ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
512,2018-09-05,Colloidal_silver,5.0,skeptic first sinc im biochemist work evil ass big pharma decid tri dog skin rash ail month even antibiot steroid still wouldnt go away half assedli spray silver rash next morn 80 gone next day later one light spray gone complet doctor pharma dumb listen scientist research arent paid like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
511,2018-10-03,Colloidal_silver,5.0,diverticul better within hour although use pico silver dr carolyn dean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
510,2018-10-21,Colloidal_silver,5.0,consid block webmd entir come biolog chemistri known fact cannot disput articl state work colloid silver kill certain germ bind destroy protein goe state know use cs consid reput medic site mix truth lie prefer govern approv health reader disturb least irrespons best know sever use webmd exampl use nanosilv success result experi use cs cat facial abscess heal cours 5 day outer intervent surgeri drain tube wound complet heal skin grow back hair grew back well anyon pet know doesnt happen surgeri fda med involv sinu issu time time use silver 24hour pain swell go 35 day complet well everytim use neighbor dog two lab get ear infect 12 hour inflamm gone point know work im frustrat find ridicul statement articl dissuad peopl might otherwis abl form opinion well arent allerg silver ask doctor hand object tri someth simpl inflam cuticl skin abras guarante doctor say go hurt tri see first hand amaz qualiti silver biolog environ doctor actual use silver water make far webmd goe asham articl contradictori word lie mani way truth becom appar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
509,2018-10-30,Colloidal_silver,5.0,bell palsi took 1 oz per hour 16 oz bottl could see differ within hour amaz steroid caus weight gain made full recoveri within 3 week would swear stuff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
508,2018-11-28,Colloidal_silver,5.0,work everyth eye red cut stomach flu kind infect sore dmso stop cold canker sore staph infect ear ach etc use almost everyth without poison bodi antibiot fill unknown ingredi bad side effect includ death dont pay attent medic industri say cs bad around 2000 year inexpens safe scare tactic turn skin blue scare tactic skip pharmaci save thousand use cs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
79,2018-12-25,Folic_acid,1.0,mthfr genet snip inhibit folic acid methyl metabol 16 100 32 50 hispan caucasian pesticid glyphos kill lacto bifidobacillu effect gut dysbiosi inhibit folic acid methyl fda law defin folic acid synthet precursor creat 1943 folat lmf vitamin b9 cdc find folic acid 2x level intend fda law peopl cancer research find free folic acid carcinogen level regular daili supplement csf cerebr spinal folat defici common seriou neurolog disord desicc glyphos appli harvest nongmo cereal grain abund whole grain herbicid formula agent orang glyphos use within epa standard fact remain herbicid neurotoxin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
507,2018-12-31,Colloidal_silver,5.0,terribl poison ivyoak rash bodi face chest hip thigh armshandstr md prednison inject plu oral topic cortison plu aveeno bath two week develop believ fungal infect wors rash felt like skin remov immens swell hip thigh gain 7 pound fluid could bare walk could sleep benadryl bc holiday weekend couldnt see doctor monday desper thought fungal look lotrimin couldnt find cabinet find colloid silver 10ppm husband bought coupl year ago bought highli skeptic spray desper due pain irrit use forearm test site ten minut forearm clearer spray walk dog 15 minut rash forearm gone spray shoulder hip thigh knee relief 30 minut cours swell subsid immedi period confid gone soon enough left chest unspray test continu red swollen pain itch even though webmd poo poo colloid silver person experi save pain suffer experienc follow doctor order pleas know dont dislik doctor axe grind father practic medicin 50 year brother niec continu famili tradit know dont know everyth ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
182,2019-01-04,Vitamin_D,4.0,vitamin level 76 way low prescrib 50000 unit weekli plu 4000 supplement 6 day 3 month level still low 169 continu 50000 anoth 3 month 6000 daili 6 day hope improv increas insulin dosag slightli sinc begin treatment happi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15,2019-01-13,Ginkgo,5.0,short term memori never good focu often impair gingko function normal last 10 year taken 120 mgday time run forget take day obviou need suppliment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13,2019-02-02,Ginkgo,2.3,one week take product start wake feel dread stop feel went away ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
505,2019-02-13,Colloidal_silver,5.0,reliev joint paint 2 tablespoon twice day ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
181,2019-03-10,Vitamin_D,2.0,found vitamin 16 nmol 64 ng obvious low dr want start 2000 iu vit d3 feel littl nauseat didnt associ anyth research vitamin societi recommend 5000 7000 iu daili low vit decid tri 5000 iu even pretti bad vomit vomit stop stop vit d3 im tri get sun that almost imposs past 6 month southern ontario canada anyon els problem see dr 2 week vit inject good idea someth cant live like longer help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
180,2019-03-21,Vitamin_D,5.0,ive wound butt 4 year didnt heal ive tri everyth doctor prescrib 3 differ creme even went skindoctor specialist got buckyray creme noth help bleed everytim went toilet skin itchingi read articl vitamin castor oil natur oil castoroliedk also wrote manuka honey among other condit like acn cold sore tri oil twice day vitamin 3000iu 3 week heal wound realli help still itch though skin look good healthi without dri skin scar open wound recommend wound heal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
978,2019-05-14,Biotin,2.7,almost 2 year im take biotin still hair lossshoud increas daili dosagethank linda domont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
977,2019-06-11,Biotin,4.3,use nutrifactor biotin plu 2500mcg almost month howev dont know best time take take breakfast anyon tell best time take ok take breakfast thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
504,2019-07-02,Colloidal_silver,5.0,make home friend flu ill doctor cant seem cure would normal keep week silver immun build natur product knock 23 day max know take love medic industri say doesnt work proven fact lol peopl take proof work well give dr ton hard earn money believ want ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503,2019-07-02,Colloidal_silver,5.0,articl start say known use silver one small sentenc afterward say work colloid silver kill certain germ bind destroy protein big pharma hard work ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
502,2019-10-13,Colloidal_silver,5.0,dog contact kennel cough start treat silver put piec bread cough diminish right start within day gone take teaspoon everi morn lol ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
976,2019-10-24,Biotin,5.0,suffer thin hair mani year use rogain ever sinc came thicken hair much began take biotin 6 month ago first 3 month felt hair thicken slightli figur need addit help began take supplement list famou bargello vitamin regimen googl taken multivitamin mani year along vitamin supplement ad msm even primros flaxse oil regimen real scienc choic product went natur grocer stop buy total reach 40 also ad vitamin b12 base onlin read ad iron although sourc suggest might help side effect except month ad supplement experienc worst shed life hair line reced even hair thin scalp care teas art arrang hair gener applic toppik lot hairspray keep everyth place abl camouflag shed enough ride thing took month miseri selfconsci hair grow thicker sinc youngster hairlin fill thin spot anywher scalp hair come thin fragil hair get hair follicl practic shut robust mediumcoars hair shed speak see 5 hair sink comb hair arrang use see least 2030 honestli terribl hair shed went earlier great new hair push old stuff follicl great hair tri ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
975,2019-11-21,Biotin,5.0,alreadi lost nearli 12 hair sever month start taking10000 mcg day alreadi take super b complex 500 mcg within two week hair stop fall realli shock well quickli work think take high dose effect watersolubl shouldnt hurt alway doubl check doctor pharmacist ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
974,2019-11-22,Biotin,2.7,taken low dose biotin 20 year 10002000 without problem great result take wellbutrin abouta year notic gradual hair loss stop take felt desper regain thick hair choos buy biotin 10000 speed process big mistak within month scalp becam itchi sought treatment help doctor could determin caus told use dandruff shampoo never help month later began itchi patch bodi mainli elbow knee low back outter thigh stomach ask doctor help told ecezma first time life use steroid cream without much relief began feel hopeless depress itch bad rare get good night sleep long stori short threw vitamin think allerg reaction one one kept biotin 10000 itch didnt subsid final realiz must biotin onlin research found dose 2500 caus skin erupt itchi rash scalp stop take hi g slowli becom less sever truli hope gmo get better determin find caus itch never issu pray found reason far good see dont even list biotin 10000 pick natur bounti 5000 x2 day ugh hope spare someon anguish endur definit better amazon sell doesnt mean safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
501,2019-12-26,Colloidal_silver,5.0,cold ear infect even fix 2 4 day otoconia antibiot fail 3 month friend flu 2 week 2 day good gone highli recommend best make 8 hour pure silver pure water 20 v power suppli use year amaz ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12,2020-01-02,Ginkgo,5.0,use gingko biloba prevent high altitud sick trek everest base camp ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
500,2020-01-17,Colloidal_silver,4.7,use candida vagin yeast infect cold flu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499,2020-01-27,Colloidal_silver,5.0,small diagnos basal cell carcinoma leg 15 year topic use colloid silver shrink fast last 3 week,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
498,2020-02-05,Colloidal_silver,5.0,given remedi dozen peopl everi singl one say thing soon start take collodi silver symptom go away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
497,2020-02-23,Colloidal_silver,5.0,use kill super bug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11,2020-03-03,Ginkgo,4.3,come myalgia medic take memori bad decid risk last week memori much better sinc blood thinner myalgia complet toler im experi time tell pattern continu loss memori debilit gingko help quit bit mayb balanc better well definit worth tri bruis easili againnot massiv bruis alway fill iron store that return normal list member mark brand sam ive lot luck member mark vitamin much better anyth find typic store ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
496,2020-03-13,Colloidal_silver,2.3,hashimoto diseas take levothyroxin colloid silver thyroid level roller coaster ride evid affect absorpt danc elev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
495,2020-03-18,Colloidal_silver,1.7,use lyme diseas month useless expens,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,2020-05-13,Colloidal_silver,5.0,use year work continu use ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10,2020-05-22,Ginkgo,1.0,caus extrem ga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
973,2020-06-24,Biotin,4.3,start take start lose hair confid wife start take nail hair definit nicer notic full mane long gorgeou hair like lion real benefit wife receiv dramat increas sex drive us turn help confid never sexual activ take biotin everi day ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
972,2020-07-14,Biotin,3.7,biotin hair havent notic major differ eyelash grown loadssss hair health improv littl along nail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
493,2020-07-16,Colloidal_silver,5.0,work chemic engin appli potabl water disinfect use healthcar facil silver use decad treat domest water system hospit there efficaci data avail cdc websit use correctli work effect variou microorgan ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77,2020-07-16,Folic_acid,4.3,start take folic acid 3 time day heart detect born surgeri small child correct defect two year ago heart enzym went realli high lupu doctor suggest take folic acid protect heart lupu within month heart enzym return normal high sinc ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179,2020-07-18,Vitamin_D,1.0,sure yet didnt take would like ask susan 400 iu vit work youi saw dr told concern 50000 told complaint patient told tri vit 400 unit otc im sure mean im hope didnt misunderstand mean take 50000 well im sure brand buy 400 unitsif anyon know pleas let know thank much drive crazi alreadi madi ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,2020-07-20,Folic_acid,4.7,take folic acid stop hot flush due menopaus reduc tremend return vengeanc stop take take 1 300mlg per day ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
643,2020-07-26,Krill_oil,3.0,thin blood although enough affect arthriti cholesterol blood pressur see gastric issu allergi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9,2020-09-01,Ginkgo,1.0,your take ginkgo biloba coupl week start feel terribl crohn diseas discov caus intern bleed intestin im disappoint webmd side effect warn therefor use webmd anyth futur learn watch 2020 20 year ago known webmd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
178,2021-02-19,Vitamin_D,5.0,year persist headach caus vitamin defici relief 2 week start vitamin supplement ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
492,2021-06-09,Colloidal_silver,2.3,use gel sometim liquid ever avail cupboard skin infect tooth infect found excel ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177,2021-07-06,Vitamin_D,5.0,help inform thank shorturlatvfopi ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
970,2021-07-09,Biotin,2.3,hairdress recommend biotin thin hair start take 5000 mcg daili ive take week seen chang hair seen chang awar brain fog bare miss caus two major automobil accid took linen bed wash left pillowcas one pillow went walk left garag door open cannot recal anyth two close call car never done thing stop biotin hope thing get better ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642,2021-07-11,Krill_oil,4.7,wife profound heart diseas 95 percent blockag sever arteri inoper due decad untreat diabet unfortunatelyeight year ago stroke heart attack realli beat due us use sucralos sweeten spenda beverag stomach stop digest water hmo treat dehydr mess heart medicin blind make cataract eighti percent wors three week give dose reglan blew brain piec thank found sucralos problem stop use still took two month stomach heal accept plain water wait five month cataract surgeri cataract surgeri save life still heart blood medicin gave realli effect brain happen last four year krill oil fridg realli head bad place said let tri krill oil simpli miracl brain come back life sore front leg get much smaller still suffer greatli trend head posit direct take larg dose three 800 mg morn three 800 mg night stomach discomfort krill oil mile effect fish oil she lasix water retentionkril oil save life qualiti life well magnesium picolenatezinc picolinateb vitamin supplement cranberri pill vitamin c fight urinari tract infect fight she also maintain diabet proper shot buy qualiti krill oil sure krill oil slimi compani packag fish oil exact packag good luck thank god miracl real krill oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
641,2021-07-11,Krill_oil,4.7,put review forgot say wife three month high dose krill oil morn night wife blood pressur 10780 puls 60 laugh happi low real krill oil truli gift god medicin doctor prescrib could provid read without side effect yeaim believ make sure look close buy slimi manufactur put fish oil exact bottl krill oil read label first good luck god bless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
176,2021-07-13,Vitamin_D,5.0,take 2000 per day d3 doctor approv dont get enough sunshin cut d3 excel anyon low d3 doctor lab work first also help keep covid away small amount zinc havent cold year d3 help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
490,2021-07-15,Colloidal_silver,5.0,suffer autoimmun diseas begin take cs well lypo spheric vitamin c whenev feel bodi begin get bog im fight someth ive coupl year probabl 9x 10 bodi bounc back come full blown ill signific improv use take prevent action,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
489,2021-07-24,Colloidal_silver,5.0,infect bursa elbow doctor fear would enter whole system put cephelaxen iv everi morn 5 day er improv got sicker sicker stoppednow worri antibiot caus colon destroy ill day 6 home start shot glass silver 3 x per day use comoress silver gel elbow within 24 hr huge relief nausea diarrhea id explos wateri diarhea fever pain heat relief elbow amaz prescript antibiot ever ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
640,2021-07-27,Krill_oil,2.0,ive take krill oil month slowli ive experienc ga bloat acid reflux realli bad point feel aw burn throat tast mouth ive never constant acid reflux like go krill oil see feel better find anoth way control cholesterol ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8,2021-07-28,Ginkgo,4.0,goe show unreli webmd articl say ginkgo doesnt seem prevent dementia develop get wors im sure written research articl say differ come egb 761 type kandiah n ong pa yuda 2019 treatment dementia mild cognit impair without cerebrovascular diseas expert consensu use ginko biloba extract egb 761 cn neurosci therapi 25 2 288298 doi101111cns13095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
488,2021-08-19,Colloidal_silver,2.7,small dose reduc phlegm howev anxieti dizzi insomnia start 4 day sever day sinc last dose feel terribl still would recommend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
175,2021-08-19,Vitamin_D,5.0,first extrem alarm see 50000 iu 125mg vitamin prescrib patient doctor prescrib amount vitamin way much way major doctor equival one half hour cours nutrit educ includ school food medicin said proceed person experi knowledg vitd take vitd import overal health 53 year old take heart medicin call atenolol allow go sun take vitd supplement take 400 iu 10mcg d3 everyday 600 iu rda recommend daili allow peopl age 70 vitd extrem import normal function bodi play larg part keep us cancerfre well bodi continu scan everi cell entir bodi scan mechan encount cell bite due exposur radiat xray etc mutat replic abnorm cell one way cancer occur vitd keep happen that import healthi vitd level mechan scan everi cell recogn mutat cell cell bite dna faulti replic instead discard cell bodi stay healthi 15 minut daili sunshin gener enough caucasian get amount need vitd african american pigment skin need minut sunlight allow addit scientist recent learn vitd larger dose extend period time extrem benefici fight covid19 coronaviru earli stage vitd essenti normal growth develop promot use calcium phosphoru format bone teeth especi need infant children women pregnanc lactat mild case result lack defici vitd interfer util calcium phosphoru bone teeth format irrit weak also result lack defici vitd sever defici lead ricket valuabl sourc vitd sunlight fishliv oil low concentr found egg yolk cream butter milk may enrich 1 quart whole milk fortifi vitamin equal 400 iu ultraviolet ray special lamp act skin anoth way get vitd lesser trace amount found fortifi yeast sea veget nori duls etc natur food sourc vitamin meager one choos use fish oil keep refriger stabl store vitd liver recommend daili allow 400 iu age 70 year old rda recommend daili allow goe 600 iu vegetarian addit take b12 along vitd daili also eat iron daili well natur organ whole food sourc like egg yolk bean oatmeal raisin apricot peach prune molass pea green leafi veget almond soy bean note take calcium magnesium complex calcium 1000mg magnesium 500mg absorb 600mg calcium time eat supplement 600mg calcium morn night ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
